N,R2,true_gamma,sim,wg_power,wg_gamma,wg_pval,pc_power,pc_gamma,pc_pval,cd_power,cd_gamma,cd_pval
50000,0.01,-0.1,121,0,0.0021639399405136354,0.49425628719591497,0,-0.0012205907037264629,0.07489416915595504,0,0.0008998423725135541,0.8385471632157055
50000,0.01,-0.1,122,0,-0.0048322725535863255,0.12632552901689106,0,0.000140149115137563,0.8712637817097565,0,-0.0014551638613460533,0.7432287381957285
50000,0.01,-0.1,123,0,-0.005491365227250087,0.08150135580837964,0,0.0003986090278801783,0.43445498821290207,0,-0.007351101086516888,0.1003030758330342
50000,0.01,-0.1,124,0,0.0016478198259873525,0.6003047465194078,1,-0.0010909244585163437,0.0215221131030916,0,0.002005332973615149,0.6547030221896654
50000,0.01,-0.1,125,0,-0.001423402388370262,0.6468919356948043,0,-7.13109716242988e-05,0.6678394193347084,0,-0.0055762260572950785,0.20703127955033926
50000,0.01,-0.1,126,0,-0.005048138582158631,0.1083225045666503,0,0.000128855450066302,0.6801939354193927,0,-0.0017395634732115788,0.6944806322659374
50000,0.01,-0.1,127,0,-0.0003745192180723709,0.9052389638566083,0,-0.0008958049922166458,0.8742060424792485,0,6.565860689179085e-05,0.9883020311094197
50000,0.01,-0.1,128,0,-0.0009573333069961201,0.7603355815247779,0,-9.697122121229343e-05,0.887783570948604,0,-0.003206034975268368,0.47283787833227364
50000,0.01,-0.1,129,0,0.004516350896064391,0.15273375928064645,1,-4.702769213549146e-05,0.039962085149508164,0,0.00138051270822878,0.7553398096051074
50000,0.01,-0.1,130,0,-0.000805803481308601,0.7978445624193924,0,0.0010120302201943898,0.27318734185120486,0,0.0037607886887491226,0.3955073540741064
50000,0.01,-0.1,131,1,-0.01000257764006728,0.001387425756705705,0,4.591781103009573e-05,0.4292587389193341,0,-0.004145164494842791,0.35303028541494486
50000,0.01,-0.1,132,0,-0.005150929685927635,0.1043306364563837,0,0.0006614843012213163,0.5708112981700855,0,-0.006643813311701163,0.13720304716265114
50000,0.01,-0.1,133,0,0.0034757905474293075,0.27131645423357625,0,0.0006989903153156813,0.1048220829502019,0,-0.0005470222409894147,0.9015552653257835
50000,0.01,-0.1,134,1,0.006403733460680474,0.04247072006602367,0,-0.0007992565233952625,0.3194491194031188,0,0.001234109124959985,0.7823506306384318
50000,0.01,-0.1,135,0,-0.0012629378641078773,0.6876431629172073,0,-0.002111220098731329,0.4558374071992972,0,0.003936910455397033,0.37748656776992096
50000,0.01,-0.1,136,0,0.002596693979554739,0.4112516436775039,0,0.0008996335566897752,0.1429674639459898,0,-0.006985364002083843,0.11523485458997466
50000,0.01,-0.1,137,0,-0.002510670458036902,0.4276772592943753,0,0.00044633264582326945,0.38149384938135755,0,0.003963860031687597,0.375708095952773
50000,0.01,-0.1,138,0,-0.0005083855030313555,0.8722476079856376,0,-0.00010195025316444596,0.6165739108618976,0,0.0055074566906917494,0.215337482110726
50000,0.01,-0.1,139,0,0.005346671410328373,0.09139968420160645,0,-0.00048531593934036157,0.5367861403487268,0,-0.0032310337987500846,0.46763574554662823
50000,0.01,-0.1,140,0,-0.0013600368228125427,0.6679018853925525,0,-0.00033130308829795523,0.9154589008830176,0,-0.0033354828386630685,0.45320258134891
50000,0.01,-0.1,141,0,-0.004987604159257914,0.11130185418913606,0,-0.0002532300202399636,0.6475874784060842,0,-0.004830078361057892,0.2737001283558466
50000,0.01,-0.1,142,0,-0.0007540274823701822,0.8089728128364528,0,-0.0007221982180562801,0.9533368990909327,0,-0.001614504380365348,0.7153287494671492
50000,0.01,-0.1,143,1,-0.007913636379090122,0.012021085491289229,0,0.00018465840243756803,0.18159071867060272,0,0.0005517843500751562,0.902007311735426
50000,0.01,-0.1,144,0,0.0003452681132322499,0.9122564301767047,0,-0.00019098576837802293,0.9558707842716203,0,-0.0043141980925920954,0.33259169670673283
50000,0.01,-0.1,145,0,0.0031529373075390972,0.3121435743666108,0,-0.0004708117632716866,0.7085066596727755,0,0.006873187927667181,0.12308569519321402
